loading testing images...	
05_00001, 0/1(0.000) area: 26.268, gt: 5, answer: 33, prob: 0.6622	
16_00952, 9270/17971(0.516) area: 69.800, gt: 16, answer: 16, prob: 0.8982	
31_00689, 9271/17972(0.516) area: 76.649, gt: 31, answer: 31, prob: 0.9993	
10_00869, 9272/17973(0.516) area: 51.933, gt: 10, answer: 10, prob: 0.9781	
12_00202, 9273/17974(0.516) area: 41.988, gt: 12, answer: 12, prob: 0.9978	
16_00953, 9274/17975(0.516) area: 82.704, gt: 16, answer: 16, prob: 0.9606	
31_00690, 9275/17976(0.516) area: 98.412, gt: 31, answer: 31, prob: 0.9998	
03_00488, 9275/17977(0.516) area: 22.847, gt: 3, answer: 5, prob: 0.4922	
10_00870, 9276/17978(0.516) area: 58.566, gt: 10, answer: 10, prob: 0.9984	
11_01086, 9277/17979(0.516) area: 67.157, gt: 11, answer: 11, prob: 0.9945	
12_00203, 9278/17980(0.516) area: 30.741, gt: 12, answer: 12, prob: 0.9992	
13_00245, 9279/17981(0.516) area: 50.892, gt: 13, answer: 13, prob: 1.0000	
17_00827, 9280/17982(0.516) area: 47.476, gt: 17, answer: 17, prob: 0.9968	
03_00489, 9280/17983(0.516) area: 22.650, gt: 3, answer: 33, prob: 0.1617	
10_00871, 9281/17984(0.516) area: 64.226, gt: 10, answer: 10, prob: 0.9998	
11_01087, 9282/17985(0.516) area: 59.900, gt: 11, answer: 11, prob: 0.9972	
12_00204, 9283/17986(0.516) area: 34.771, gt: 12, answer: 12, prob: 0.9441	
13_00246, 9284/17987(0.516) area: 47.666, gt: 13, answer: 13, prob: 1.0000	
17_00828, 9285/17988(0.516) area: 38.884, gt: 17, answer: 17, prob: 0.9965	
23_00579, 9285/17989(0.516) area: 23.367, gt: 23, answer: 30, prob: 0.3297	
03_00490, 9285/17990(0.516) area: 34.205, gt: 3, answer: 33, prob: 0.6743	
11_01088, 9286/17991(0.516) area: 84.682, gt: 11, answer: 11, prob: 0.9833	
13_00247, 9287/17992(0.516) area: 68.191, gt: 13, answer: 13, prob: 1.0000	
17_00829, 9288/17993(0.516) area: 50.478, gt: 17, answer: 17, prob: 0.9998	
23_00580, 9289/17994(0.516) area: 23.367, gt: 23, answer: 23, prob: 0.7012	
30_00752, 9290/17995(0.516) area: 61.449, gt: 30, answer: 30, prob: 1.0000	
30_00753, 9291/17996(0.516) area: 45.957, gt: 30, answer: 30, prob: 1.0000	
30_00754, 9292/17997(0.516) area: 53.000, gt: 30, answer: 30, prob: 1.0000	
16_00954, 9293/17998(0.516) area: 70.746, gt: 16, answer: 16, prob: 0.9876	
31_00691, 9294/17999(0.516) area: 66.408, gt: 31, answer: 31, prob: 0.9994	
16_00955, 9295/18000(0.516) area: 56.868, gt: 16, answer: 16, prob: 0.9991	
31_00692, 9296/18001(0.516) area: 59.093, gt: 31, answer: 31, prob: 0.9995	
10_00872, 9297/18002(0.516) area: 75.835, gt: 10, answer: 10, prob: 0.9998	
12_00205, 9298/18003(0.516) area: 36.414, gt: 12, answer: 12, prob: 0.9995	
16_00956, 9299/18004(0.516) area: 75.366, gt: 16, answer: 16, prob: 0.9465	
31_00693, 9300/18005(0.517) area: 84.841, gt: 31, answer: 31, prob: 1.0000	
03_00491, 9300/18006(0.516) area: 22.450, gt: 3, answer: 11, prob: 0.4537	
10_00873, 9301/18007(0.517) area: 59.161, gt: 10, answer: 10, prob: 0.9996	
11_01089, 9302/18008(0.517) area: 67.157, gt: 11, answer: 11, prob: 0.9945	
12_00206, 9303/18009(0.517) area: 29.580, gt: 12, answer: 12, prob: 0.9974	
13_00248, 9304/18010(0.517) area: 51.971, gt: 13, answer: 13, prob: 1.0000	
17_00830, 9305/18011(0.517) area: 46.497, gt: 17, answer: 17, prob: 0.9995	
23_00581, 9305/18012(0.517) area: 33.985, gt: 23, answer: 30, prob: 0.9562	
03_00492, 9305/18013(0.517) area: 24.900, gt: 3, answer: 33, prob: 0.5451	
10_00874, 9306/18014(0.517) area: 72.560, gt: 10, answer: 10, prob: 0.9998	
11_01090, 9307/18015(0.517) area: 66.325, gt: 11, answer: 11, prob: 0.9814	
12_00207, 9308/18016(0.517) area: 37.789, gt: 12, answer: 12, prob: 0.9768	
13_00249, 9309/18017(0.517) area: 53.740, gt: 13, answer: 13, prob: 1.0000	
17_00831, 9310/18018(0.517) area: 42.426, gt: 17, answer: 17, prob: 0.9993	
23_00582, 9311/18019(0.517) area: 24.372, gt: 23, answer: 23, prob: 0.4234	
11_01091, 9312/18020(0.517) area: 77.427, gt: 11, answer: 11, prob: 0.9733	
17_00832, 9313/18021(0.517) area: 60.000, gt: 17, answer: 17, prob: 0.9997	
23_00583, 9314/18022(0.517) area: 26.981, gt: 23, answer: 23, prob: 0.2852	
30_00755, 9315/18023(0.517) area: 40.249, gt: 30, answer: 30, prob: 0.9887	
30_00756, 9316/18024(0.517) area: 42.356, gt: 30, answer: 30, prob: 0.9923	
16_00957, 9317/18025(0.517) area: 55.776, gt: 16, answer: 16, prob: 0.9930	
31_00694, 9318/18026(0.517) area: 51.536, gt: 31, answer: 31, prob: 0.9999	
16_00958, 9319/18027(0.517) area: 49.193, gt: 16, answer: 16, prob: 0.9966	
31_00695, 9320/18028(0.517) area: 48.683, gt: 31, answer: 31, prob: 0.9911	
03_00493, 9320/18029(0.517) area: 28.618, gt: 3, answer: 30, prob: 0.6559	
10_00875, 9321/18030(0.517) area: 67.735, gt: 10, answer: 10, prob: 1.0000	
11_01092, 9322/18031(0.517) area: 72.436, gt: 11, answer: 11, prob: 0.8962	
12_00208, 9323/18032(0.517) area: 31.305, gt: 12, answer: 12, prob: 0.9966	
13_00250, 9324/18033(0.517) area: 69.325, gt: 13, answer: 13, prob: 1.0000	
16_00959, 9325/18034(0.517) area: 69.498, gt: 16, answer: 16, prob: 0.9629	
31_00696, 9326/18035(0.517) area: 57.966, gt: 31, answer: 31, prob: 0.9591	
03_00494, 9326/18036(0.517) area: 22.045, gt: 3, answer: 33, prob: 0.2792	
10_00876, 9327/18037(0.517) area: 59.900, gt: 10, answer: 10, prob: 0.9999	
11_01093, 9328/18038(0.517) area: 65.727, gt: 11, answer: 11, prob: 0.9926	
12_00209, 9329/18039(0.517) area: 28.983, gt: 12, answer: 12, prob: 0.9818	
13_00251, 9330/18040(0.517) area: 51.614, gt: 13, answer: 13, prob: 1.0000	
17_00833, 9331/18041(0.517) area: 44.989, gt: 17, answer: 17, prob: 0.9993	
23_00584, 9331/18042(0.517) area: 31.937, gt: 23, answer: 30, prob: 0.4906	
03_00495, 9331/18043(0.517) area: 28.775, gt: 3, answer: 30, prob: 0.6020	
10_00877, 9332/18044(0.517) area: 82.704, gt: 10, answer: 10, prob: 0.9999	
11_01094, 9333/18045(0.517) area: 73.075, gt: 11, answer: 11, prob: 0.9957	
12_00210, 9334/18046(0.517) area: 41.809, gt: 12, answer: 12, prob: 1.0000	
13_00252, 9335/18047(0.517) area: 60.374, gt: 13, answer: 13, prob: 1.0000	
17_00834, 9336/18048(0.517) area: 45.957, gt: 17, answer: 17, prob: 1.0000	
23_00585, 9337/18049(0.517) area: 25.259, gt: 23, answer: 23, prob: 0.3269	
17_00835, 9337/18050(0.517) area: 26.249, gt: 17, answer: 12, prob: 0.4418	
23_00586, 9338/18051(0.517) area: 29.983, gt: 23, answer: 23, prob: 0.4780	
30_00757, 9339/18052(0.517) area: 37.229, gt: 30, answer: 30, prob: 0.8504	
30_00758, 9340/18053(0.517) area: 33.630, gt: 30, answer: 30, prob: 0.6078	
16_00960, 9341/18054(0.517) area: 48.436, gt: 16, answer: 16, prob: 0.9967	
30_00759, 9342/18055(0.517) area: 47.434, gt: 30, answer: 30, prob: 0.9970	
31_00697, 9343/18056(0.517) area: 43.955, gt: 31, answer: 31, prob: 0.9978	
16_00961, 9344/18057(0.517) area: 42.814, gt: 16, answer: 16, prob: 0.9767	
31_00698, 9345/18058(0.517) area: 41.425, gt: 31, answer: 31, prob: 0.9650	
03_00496, 9345/18059(0.517) area: 28.249, gt: 3, answer: 30, prob: 0.8599	
10_00878, 9346/18060(0.517) area: 65.727, gt: 10, answer: 10, prob: 1.0000	
11_01095, 9347/18061(0.518) area: 93.659, gt: 11, answer: 11, prob: 0.9981	
12_00211, 9348/18062(0.518) area: 29.732, gt: 12, answer: 12, prob: 0.9971	
13_00253, 9349/18063(0.518) area: 69.174, gt: 13, answer: 13, prob: 1.0000	
16_00962, 9350/18064(0.518) area: 57.498, gt: 16, answer: 16, prob: 0.9699	
31_00699, 9351/18065(0.518) area: 57.236, gt: 31, answer: 31, prob: 0.9778	
03_00497, 9351/18066(0.518) area: 23.473, gt: 3, answer: 30, prob: 0.5862	
10_00879, 9352/18067(0.518) area: 59.900, gt: 10, answer: 10, prob: 0.9999	
11_01096, 9353/18068(0.518) area: 67.350, gt: 11, answer: 11, prob: 0.9988	
12_00212, 9354/18069(0.518) area: 28.566, gt: 12, answer: 12, prob: 0.9944	
13_00254, 9355/18070(0.518) area: 53.357, gt: 13, answer: 13, prob: 1.0000	
17_00836, 9356/18071(0.518) area: 46.497, gt: 17, answer: 17, prob: 0.9982	
23_00587, 9356/18072(0.518) area: 34.467, gt: 23, answer: 30, prob: 0.6027	
03_00498, 9356/18073(0.518) area: 29.563, gt: 3, answer: 30, prob: 0.6214	
10_00880, 9357/18074(0.518) area: 84.788, gt: 10, answer: 10, prob: 0.9998	
11_01097, 9358/18075(0.518) area: 76.315, gt: 11, answer: 11, prob: 0.9901	
12_00213, 9359/18076(0.518) area: 42.356, gt: 12, answer: 12, prob: 0.9998	
13_00255, 9360/18077(0.518) area: 63.773, gt: 13, answer: 13, prob: 1.0000	
17_00837, 9361/18078(0.518) area: 48.497, gt: 17, answer: 17, prob: 0.9998	
23_00588, 9362/18079(0.518) area: 26.268, gt: 23, answer: 23, prob: 0.2044	
23_00589, 9363/18080(0.518) area: 32.465, gt: 23, answer: 23, prob: 0.3222	
30_00760, 9364/18081(0.518) area: 34.059, gt: 30, answer: 30, prob: 0.9660	
30_00761, 9365/18082(0.518) area: 28.775, gt: 30, answer: 30, prob: 0.5546	
16_00963, 9366/18083(0.518) area: 40.988, gt: 16, answer: 16, prob: 0.9979	
30_00762, 9367/18084(0.518) area: 38.236, gt: 30, answer: 30, prob: 0.9733	
31_00700, 9368/18085(0.518) area: 35.721, gt: 31, answer: 31, prob: 0.7129	
12_00214, 9369/18086(0.518) area: 24.980, gt: 12, answer: 12, prob: 0.9895	
16_00964, 9370/18087(0.518) area: 37.881, gt: 16, answer: 16, prob: 0.9978	
31_00701, 9371/18088(0.518) area: 35.721, gt: 31, answer: 31, prob: 0.7257	
03_00499, 9371/18089(0.518) area: 24.269, gt: 3, answer: 30, prob: 0.8509	
10_00881, 9372/18090(0.518) area: 59.144, gt: 10, answer: 10, prob: 0.9999	
11_01098, 9373/18091(0.518) area: 80.944, gt: 11, answer: 11, prob: 0.9994	
12_00215, 9374/18092(0.518) area: 27.129, gt: 12, answer: 12, prob: 0.9994	
13_00256, 9375/18093(0.518) area: 59.900, gt: 13, answer: 13, prob: 1.0000	
16_00965, 9376/18094(0.518) area: 55.964, gt: 16, answer: 16, prob: 0.8993	
17_00838, 9377/18095(0.518) area: 60.332, gt: 17, answer: 17, prob: 0.9946	
03_00500, 9377/18096(0.518) area: 23.065, gt: 3, answer: 11, prob: 0.4605	
10_00882, 9378/18097(0.518) area: 61.041, gt: 10, answer: 10, prob: 0.9999	
11_01099, 9379/18098(0.518) area: 66.933, gt: 11, answer: 11, prob: 0.9988	
12_00216, 9380/18099(0.518) area: 28.566, gt: 12, answer: 12, prob: 0.9708	
13_00257, 9381/18100(0.518) area: 53.666, gt: 13, answer: 13, prob: 1.0000	
17_00839, 9382/18101(0.518) area: 45.000, gt: 17, answer: 17, prob: 0.9860	
23_00590, 9382/18102(0.518) area: 32.311, gt: 23, answer: 30, prob: 0.5868	
03_00501, 9382/18103(0.518) area: 34.857, gt: 3, answer: 15, prob: 0.3701	
10_00883, 9382/18104(0.518) area: 30.594, gt: 10, answer: 12, prob: 0.7852	
11_01100, 9383/18105(0.518) area: 87.750, gt: 11, answer: 11, prob: 0.9611	
13_00258, 9384/18106(0.518) area: 73.892, gt: 13, answer: 13, prob: 1.0000	
17_00840, 9385/18107(0.518) area: 55.498, gt: 17, answer: 17, prob: 0.9990	
23_00591, 9386/18108(0.518) area: 28.284, gt: 23, answer: 23, prob: 0.4156	
02_00946, 9386/18109(0.518) area: 18.000, gt: 2, answer: 7, prob: 0.5398	
30_00763, 9387/18110(0.518) area: 29.799, gt: 30, answer: 30, prob: 0.9876	
30_00764, 9388/18111(0.518) area: 25.298, gt: 30, answer: 30, prob: 0.6860	
16_00966, 9389/18112(0.518) area: 34.943, gt: 16, answer: 16, prob: 0.9900	
30_00765, 9390/18113(0.518) area: 33.045, gt: 30, answer: 30, prob: 0.8015	
31_00702, 9390/18114(0.518) area: 30.822, gt: 31, answer: 15, prob: 0.2784	
03_00502, 9390/18115(0.518) area: 30.332, gt: 3, answer: 30, prob: 0.9744	
10_00884, 9391/18116(0.518) area: 72.938, gt: 10, answer: 10, prob: 0.9999	
12_00217, 9392/18117(0.518) area: 30.397, gt: 12, answer: 12, prob: 1.0000	
16_00967, 9393/18118(0.518) area: 34.467, gt: 16, answer: 16, prob: 0.9980	
31_00703, 9393/18119(0.518) area: 33.045, gt: 31, answer: 8, prob: 0.6612	
03_00503, 9393/18120(0.518) area: 21.024, gt: 3, answer: 30, prob: 0.9045	
10_00885, 9394/18121(0.518) area: 53.666, gt: 10, answer: 10, prob: 0.9999	
11_01101, 9395/18122(0.518) area: 69.556, gt: 11, answer: 11, prob: 0.9996	
12_00218, 9396/18123(0.518) area: 25.100, gt: 12, answer: 12, prob: 0.8102	
13_00259, 9397/18124(0.518) area: 54.608, gt: 13, answer: 13, prob: 0.9999	
17_00841, 9398/18125(0.519) area: 51.913, gt: 17, answer: 17, prob: 0.9991	
03_00504, 9398/18126(0.518) area: 23.473, gt: 3, answer: 30, prob: 0.7054	
10_00886, 9399/18127(0.519) area: 63.718, gt: 10, answer: 10, prob: 0.9998	
11_01102, 9400/18128(0.519) area: 66.746, gt: 11, answer: 11, prob: 0.9971	
12_00219, 9401/18129(0.519) area: 29.732, gt: 12, answer: 12, prob: 0.9593	
13_00260, 9402/18130(0.519) area: 56.027, gt: 13, answer: 13, prob: 0.9999	
17_00842, 9403/18131(0.519) area: 45.989, gt: 17, answer: 17, prob: 0.9746	
23_00592, 9403/18132(0.519) area: 30.299, gt: 23, answer: 33, prob: 0.2655	
11_01103, 9404/18133(0.519) area: 94.064, gt: 11, answer: 11, prob: 0.8643	
17_00843, 9405/18134(0.519) area: 65.810, gt: 17, answer: 17, prob: 0.9997	
23_00593, 9405/18135(0.519) area: 30.741, gt: 23, answer: 33, prob: 0.2633	
30_00766, 9406/18136(0.519) area: 50.000, gt: 30, answer: 30, prob: 1.0000	
30_00767, 9407/18137(0.519) area: 46.476, gt: 30, answer: 30, prob: 1.0000	
16_00968, 9408/18138(0.519) area: 154.483, gt: 16, answer: 16, prob: 0.9095	
31_00704, 9409/18139(0.519) area: 156.860, gt: 31, answer: 31, prob: 0.9998	
16_00969, 9410/18140(0.519) area: 120.623, gt: 16, answer: 16, prob: 0.9631	
31_00705, 9411/18141(0.519) area: 139.700, gt: 31, answer: 31, prob: 0.9996	
16_00970, 9412/18142(0.519) area: 138.521, gt: 16, answer: 16, prob: 0.9533	
31_00706, 9413/18143(0.519) area: 199.494, gt: 31, answer: 31, prob: 0.9922	
03_00505, 9413/18144(0.519) area: 30.708, gt: 3, answer: 5, prob: 0.7520	
10_00887, 9414/18145(0.519) area: 69.979, gt: 10, answer: 10, prob: 0.9987	
11_01104, 9415/18146(0.519) area: 57.428, gt: 11, answer: 11, prob: 0.1788	
12_00220, 9416/18147(0.519) area: 37.789, gt: 12, answer: 12, prob: 1.0000	
13_00261, 9417/18148(0.519) area: 63.992, gt: 13, answer: 13, prob: 0.9989	
03_00506, 9417/18149(0.519) area: 23.065, gt: 3, answer: 5, prob: 0.8100	
10_00888, 9418/18150(0.519) area: 65.513, gt: 10, answer: 10, prob: 0.9990	
11_01105, 9419/18151(0.519) area: 59.330, gt: 11, answer: 11, prob: 0.9882	
12_00221, 9420/18152(0.519) area: 33.466, gt: 12, answer: 12, prob: 0.9989	
13_00262, 9421/18153(0.519) area: 46.325, gt: 13, answer: 13, prob: 1.0000	
17_00844, 9422/18154(0.519) area: 40.348, gt: 17, answer: 17, prob: 0.9955	
23_00594, 9423/18155(0.519) area: 26.458, gt: 23, answer: 23, prob: 0.8674	
03_00507, 9423/18156(0.519) area: 26.325, gt: 3, answer: 33, prob: 0.4809	
10_00889, 9424/18157(0.519) area: 83.138, gt: 10, answer: 10, prob: 0.9995	
11_01106, 9425/18158(0.519) area: 65.292, gt: 11, answer: 11, prob: 0.9699	
12_00222, 9426/18159(0.519) area: 44.822, gt: 12, answer: 12, prob: 0.9998	
13_00263, 9427/18160(0.519) area: 52.154, gt: 13, answer: 13, prob: 0.9991	
17_00845, 9428/18161(0.519) area: 40.249, gt: 17, answer: 17, prob: 0.8182	
17_00846, 9429/18162(0.519) area: 53.981, gt: 17, answer: 17, prob: 0.9984	
23_00595, 9430/18163(0.519) area: 26.981, gt: 23, answer: 23, prob: 0.8564	
30_00768, 9431/18164(0.519) area: 54.918, gt: 30, answer: 30, prob: 1.0000	
30_00769, 9432/18165(0.519) area: 45.497, gt: 30, answer: 30, prob: 1.0000	
16_00971, 9433/18166(0.519) area: 107.773, gt: 16, answer: 16, prob: 0.9948	
24_00880, 9433/18167(0.519) area: 24.658, gt: 24, answer: 12, prob: 0.9455	
31_00707, 9434/18168(0.519) area: 94.599, gt: 31, answer: 31, prob: 0.9524	
16_00972, 9435/18169(0.519) area: 89.766, gt: 16, answer: 16, prob: 0.9933	
31_00708, 9436/18170(0.519) area: 94.509, gt: 31, answer: 31, prob: 0.9990	
16_00973, 9437/18171(0.519) area: 119.896, gt: 16, answer: 16, prob: 0.9674	
24_00881, 9437/18172(0.519) area: 22.271, gt: 24, answer: 12, prob: 0.9333	
31_00709, 9437/18173(0.519) area: 33.045, gt: 31, answer: 15, prob: 0.9638	
03_00508, 9437/18174(0.519) area: 29.172, gt: 3, answer: 5, prob: 0.8394	
10_00890, 9438/18175(0.519) area: 72.443, gt: 10, answer: 10, prob: 0.9993	
11_01107, 9439/18176(0.519) area: 82.049, gt: 11, answer: 11, prob: 0.9928	
12_00223, 9440/18177(0.519) area: 36.661, gt: 12, answer: 12, prob: 0.9998	
13_00264, 9441/18178(0.519) area: 62.929, gt: 13, answer: 13, prob: 1.0000	
17_00847, 9442/18179(0.519) area: 52.764, gt: 17, answer: 17, prob: 0.9869	
03_00509, 9442/18180(0.519) area: 24.678, gt: 3, answer: 5, prob: 0.6987	
10_00891, 9443/18181(0.519) area: 70.292, gt: 10, answer: 10, prob: 0.9995	
11_01108, 9444/18182(0.519) area: 64.915, gt: 11, answer: 11, prob: 0.8805	
12_00224, 9445/18183(0.519) area: 37.094, gt: 12, answer: 12, prob: 0.8493	
13_00265, 9446/18184(0.519) area: 50.735, gt: 13, answer: 13, prob: 1.0000	
17_00848, 9447/18185(0.519) area: 43.359, gt: 17, answer: 17, prob: 0.9982	
23_00596, 9447/18186(0.519) area: 26.833, gt: 23, answer: 30, prob: 0.4108	
03_00510, 9447/18187(0.519) area: 33.272, gt: 3, answer: 5, prob: 0.6388	
10_00892, 9448/18188(0.519) area: 92.628, gt: 10, answer: 10, prob: 0.9996	
11_01109, 9449/18189(0.519) area: 78.492, gt: 11, answer: 11, prob: 0.9359	
12_00225, 9450/18190(0.520) area: 34.785, gt: 12, answer: 12, prob: 0.9991	
13_00266, 9451/18191(0.520) area: 62.897, gt: 13, answer: 13, prob: 1.0000	
17_00849, 9452/18192(0.520) area: 47.833, gt: 17, answer: 17, prob: 0.9758	
23_00597, 9453/18193(0.520) area: 23.812, gt: 23, answer: 23, prob: 0.2938	
23_00598, 9454/18194(0.520) area: 32.496, gt: 23, answer: 23, prob: 0.6725	
30_00770, 9455/18195(0.520) area: 55.857, gt: 30, answer: 30, prob: 1.0000	
30_00771, 9456/18196(0.520) area: 42.000, gt: 30, answer: 30, prob: 1.0000	
16_00974, 9457/18197(0.520) area: 76.420, gt: 16, answer: 16, prob: 0.9983	
31_00710, 9458/18198(0.520) area: 66.332, gt: 31, answer: 31, prob: 0.9496	
16_00975, 9459/18199(0.520) area: 72.664, gt: 16, answer: 16, prob: 0.9990	
31_00711, 9460/18200(0.520) area: 70.824, gt: 31, answer: 31, prob: 0.9939	
10_00893, 9461/18201(0.520) area: 94.953, gt: 10, answer: 10, prob: 0.9998	
12_00226, 9462/18202(0.520) area: 45.431, gt: 12, answer: 12, prob: 1.0000	
16_00976, 9463/18203(0.520) area: 91.356, gt: 16, answer: 16, prob: 0.9969	
24_00882, 9463/18204(0.520) area: 18.385, gt: 24, answer: 8, prob: 0.7332	
03_00511, 9463/18205(0.520) area: 26.944, gt: 3, answer: 11, prob: 0.4666	
10_00894, 9464/18206(0.520) area: 71.435, gt: 10, answer: 10, prob: 0.9978	
11_01110, 9465/18207(0.520) area: 79.599, gt: 11, answer: 11, prob: 0.9956	
12_00227, 9466/18208(0.520) area: 34.641, gt: 12, answer: 12, prob: 0.9965	
13_00267, 9467/18209(0.520) area: 61.164, gt: 13, answer: 13, prob: 1.0000	
17_00850, 9468/18210(0.520) area: 56.480, gt: 17, answer: 17, prob: 0.9953	
03_00512, 9468/18211(0.520) area: 27.550, gt: 3, answer: 5, prob: 0.2168	
10_00895, 9469/18212(0.520) area: 82.061, gt: 10, answer: 10, prob: 0.9994	
11_01111, 9470/18213(0.520) area: 71.777, gt: 11, answer: 11, prob: 0.9928	
12_00228, 9471/18214(0.520) area: 42.143, gt: 12, answer: 12, prob: 0.9803	
13_00268, 9472/18215(0.520) area: 57.576, gt: 13, answer: 13, prob: 1.0000	
17_00851, 9473/18216(0.520) area: 46.368, gt: 17, answer: 17, prob: 1.0000	
23_00599, 9474/18217(0.520) area: 26.833, gt: 23, answer: 23, prob: 0.4751	
03_00513, 9474/18218(0.520) area: 28.496, gt: 3, answer: 33, prob: 0.9495	
11_01112, 9475/18219(0.520) area: 100.399, gt: 11, answer: 11, prob: 0.8241	
13_00269, 9476/18220(0.520) area: 84.000, gt: 13, answer: 13, prob: 1.0000	
17_00852, 9477/18221(0.520) area: 59.447, gt: 17, answer: 17, prob: 0.9999	
23_00600, 9477/18222(0.520) area: 26.382, gt: 23, answer: 12, prob: 0.3678	
23_00601, 9477/18223(0.520) area: 27.221, gt: 23, answer: 1, prob: 0.2826	
30_00772, 9478/18224(0.520) area: 38.471, gt: 30, answer: 30, prob: 1.0000	
30_00773, 9479/18225(0.520) area: 40.988, gt: 30, answer: 30, prob: 1.0000	
16_00977, 9480/18226(0.520) area: 62.929, gt: 16, answer: 16, prob: 0.9993	
31_00712, 9481/18227(0.520) area: 53.066, gt: 31, answer: 31, prob: 0.8467	
16_00978, 9482/18228(0.520) area: 59.397, gt: 16, answer: 16, prob: 0.9957	
31_00713, 9483/18229(0.520) area: 55.317, gt: 31, answer: 31, prob: 0.9312	
10_00896, 9484/18230(0.520) area: 93.467, gt: 10, answer: 10, prob: 0.9999	
12_00229, 9485/18231(0.520) area: 41.352, gt: 12, answer: 12, prob: 1.0000	
16_00979, 9486/18232(0.520) area: 83.487, gt: 16, answer: 16, prob: 0.9927	
03_00514, 9486/18233(0.520) area: 27.964, gt: 3, answer: 5, prob: 0.6703	
10_00897, 9487/18234(0.520) area: 69.714, gt: 10, answer: 10, prob: 0.9999	
11_01113, 9488/18235(0.520) area: 82.231, gt: 11, answer: 11, prob: 0.9901	
12_00230, 9489/18236(0.520) area: 33.466, gt: 12, answer: 12, prob: 0.9878	
13_00270, 9490/18237(0.520) area: 63.984, gt: 13, answer: 13, prob: 1.0000	
17_00853, 9491/18238(0.520) area: 59.447, gt: 17, answer: 17, prob: 0.9958	
03_00515, 9491/18239(0.520) area: 30.000, gt: 3, answer: 30, prob: 0.6814	
10_00898, 9492/18240(0.520) area: 83.845, gt: 10, answer: 10, prob: 0.9998	
11_01114, 9493/18241(0.520) area: 76.922, gt: 11, answer: 11, prob: 0.9828	
12_00231, 9494/18242(0.520) area: 42.579, gt: 12, answer: 12, prob: 0.9989	
13_00271, 9495/18243(0.520) area: 62.578, gt: 13, answer: 13, prob: 1.0000	
17_00854, 9496/18244(0.520) area: 49.910, gt: 17, answer: 17, prob: 0.9982	
23_00602, 9496/18245(0.520) area: 29.292, gt: 23, answer: 30, prob: 0.6995	
11_01115, 9497/18246(0.520) area: 111.862, gt: 11, answer: 11, prob: 0.9535	
13_00272, 9498/18247(0.521) area: 78.664, gt: 13, answer: 13, prob: 1.0000	
17_00855, 9499/18248(0.521) area: 65.992, gt: 17, answer: 17, prob: 0.9955	
23_00603, 9500/18249(0.521) area: 28.390, gt: 23, answer: 23, prob: 0.4195	
23_00604, 9501/18250(0.521) area: 33.272, gt: 23, answer: 23, prob: 0.3693	
30_00774, 9502/18251(0.521) area: 35.944, gt: 30, answer: 30, prob: 0.9536	
30_00775, 9503/18252(0.521) area: 34.409, gt: 30, answer: 30, prob: 0.9911	
31_00714, 9504/18253(0.521) area: 54.800, gt: 31, answer: 31, prob: 0.6326	
16_00980, 9505/18254(0.521) area: 50.990, gt: 16, answer: 16, prob: 0.9943	
30_00776, 9506/18255(0.521) area: 40.559, gt: 30, answer: 30, prob: 1.0000	
